Date,Adjusted Close
1986-12-01,11.241670796908803
1987-01-01,11.30280005627209
1987-02-01,11.648180371674671
1987-03-01,12.014955927854407
1987-04-01,12.331299845059425
1987-05-01,12.51315939166521
1987-06-01,12.939535975724151
1987-07-01,13.593619050911338
1987-08-01,13.330763235649194
1987-09-01,13.642522458401967
1987-10-01,10.3996152491795
1987-11-01,9.439885877175866
1987-12-01,9.708854618374337
1988-01-01,9.840282526005407
1988-02-01,10.315562517554978
1988-03-01,10.422538721440732
1988-04-01,10.77708842574781
1988-05-01,10.87489524072907
1988-06-01,11.34253407485823
1988-07-01,11.648180371674671
1988-08-01,11.200408546838585
1988-09-01,11.790305899694319
1988-10-01,12.154024992905887
1988-11-01,11.940072585134377
1988-12-01,12.175420233683038
1989-01-01,13.286444522610811
1989-02-01,12.85853970706779
1989-03-01,13.390364263528403
1989-04-01,13.709764643701584
1989-05-01,13.887039495855126
1989-06-01,14.11933068143562
1989-07-01,15.091285905311912
1989-08-01,15.652146859970086
1989-09-01,15.419855674389591
1989-10-01,14.255343283518938
1989-11-01,14.802450154820372
1989-12-01,15.578791748734144
1990-01-01,15.296068924178929
1990-02-01,14.947632145808186
1990-03-01,15.23341143333156
1990-04-01,14.764244367718318
1990-05-01,15.934869684525298
1990-06-01,16.187027879398865
1990-07-01,16.219120740564595
1990-08-01,14.402053505990832
1990-09-01,12.760732892086528
1990-10-01,13.310896226356128
1990-11-01,13.31242445784021
1990-12-01,13.196278865049962
1991-01-01,13.356743170878593
1991-02-01,14.898728738317553
1991-03-01,15.52988834124351
1991-04-01,15.655203322938252
1991-05-01,16.06782582364045
1991-06-01,15.54211419311617
1991-07-01,16.044902351379218
1991-08-01,16.326096944450345
1991-09-01,16.164104407137632
1991-10-01,15.872212193677926
1991-11-01,15.201318572165833
1991-12-01,15.282314840822188
1992-01-01,16.061712897704126
1992-02-01,16.359718037100155
1992-03-01,15.907361517811818
1992-04-01,16.923635454726494
1992-05-01,17.29193924239031
1992-06-01,16.286362925864207
1992-07-01,15.314407701987916
1992-08-01,14.646570543443987
1992-09-01,14.984309701426154
1992-10-01,15.024043720012292
1992-11-01,15.63227985067702
1992-12-01,16.161047944169468
1993-01-01,16.164104407137632
1993-02-01,16.8884861305926
1993-03-01,17.42642361298954
1993-04-01,17.366822585110338
1993-05-01,17.70456174309251
1993-06-01,18.47784687403811
1993-07-01,19.668339200138156
1993-08-01,20.56541108129442
1993-09-01,20.059566460063206
1993-10-01,21.16294959157057
1993-11-01,20.979561813480704
1993-12-01,22.737028020175252
1994-01-01,23.809846522000974
1994-02-01,22.60865657551235
1994-03-01,21.655040129445045
1994-04-01,22.374837158447768
1994-05-01,21.337167980755943
1994-06-01,20.591391016523822
1994-07-01,21.699358842483427
1994-08-01,22.28467150088692
1994-09-01,21.010126443162353
1994-10-01,21.360091453017176
1994-11-01,21.38607138824657
1994-12-01,21.277566952876736
1995-01-01,20.759496479772864
1995-02-01,20.779363489065926
1995-03-01,20.747270627900203
1995-04-01,21.496104055100496
1995-05-01,22.36261130657512
1995-06-01,22.258691565657518
1995-07-01,23.20161039133625
1995-08-01,23.49197437331187
1995-09-01,23.718152632956034
1995-10-01,23.61270466055437
1995-11-01,24.223997254187257
1995-12-01,24.934624894285484
1996-01-01,25.906580118161774
1996-02-01,26.00133047017487
1996-03-01,26.360464868934198
1996-04-01,27.285044916803937
1996-05-01,27.411888129982767
